21420,Dennie,QS,82.9
21425,Leeanne,BE,73.29
21429,Renie,OK,76.96
21435,Theodora,RO,79.3
21444,Roz,WO,85.07
21448,Berta,RU,95.54
21449,Lindie,XQ,100.56
21450,Estell,DZ,84.71
21453,Shaine,JS,79.8
21456,Correy,LE,77.39
21464,Averyl,KZ,92.38
21465,Chastity,IQ,86.6
21466,Margette,WD,99.59
21468,Tybie,PG,96.4
21470,Jacquetta,PO,90.87
21473,Annice,SL,98.32
21475,Violet,PV,76.12
21477,Linzy,XU,73.68
21478,Deedee,LZ,89.15
21479,Roslyn,KX,70.68
21480,Shaine,BZ,87.86
21481,Courtnay,NM,85.61
21484,Aigneis,FK,92.36
21488,Emma,YN,89.66
21490,Agnese,PF,99.57
21492,Olivette,ZK,77.37
21494,Sophia,SB,75.61
21497,Grier,GO,98.55
21498,Joceline,YX,96.69
21500,Teriann,QF,98.34
21502,Adelle,DP,91.78
21503,Corina,ST,91.2
21513,Marjie,MU,76.93
21514,Nessie,NX,75.94
21518,Kristina,AU,85.88
21519,Sherrie,BB,89.54
21526,Brianna,GH,71.01
21532,Vanessa,MV,75.11
21539,Rayna,WH,80.45
21544,Helsa,KX,82.54
21547,Monika,IF,97.08
21548,Amara,VS,100.92
21550,Raina,WI,70.69
21554,Dulce,PV,74.98
21557,Aimil,SU,95.66
21558,Georgetta,NQ,83.02
21559,Zia,OT,83.15
21565,Sean,GA,75.52
21566,Eve,DP,77.42
21567,Celestyna,LL,99.45
21571,Kaja,VK,79.05
21575,Dennie,GT,89.02
21577,Mureil,EQ,100.5
21585,Lulita,WA,82.24
21587,Jinny,UP,75.56
21588,Madeleine,RD,73.35
21591,Dianemarie,EB,78.38
21592,Hildegaard,OB,87.98
21595,Winifred,WW,84.06
21597,Lisette,RJ,76.46
21598,Phylis,XW,88.28
21600,Kamilah,NF,92.69
21601,Blinni,SH,76.12
21602,Mireielle,EJ,98.82
21604,Bernardine,GV,95.11
21605,Cyndie,FZ,93.74
21609,Debee,LT,70.38
21610,Merle,OL,99.88
21614,Phedra,PJ,81.44
21617,Priscilla,RD,93.99
21626,Carlie,ER,84.99
21638,Claudina,CC,76.72
21646,Annabela,BI,97.72
21647,Jerry,WC,71.62
21649,Alyda,QW,79.33
21651,Jasmina,ZU,87.83
21654,Sherrie,YQ,83.15
21655,Georgina,BC,91.82
21656,Paola,TH,83.06
21658,Elka,GN,94.29
21659,Trudie,FF,78.24
21663,Linet,IP,99.31
21665,Tobe,MW,79.67
21672,Ronna,XW,85.34
21677,Kathi,IB,99.61
21678,Marinna,IW,76.86
21682,Clo,VH,75.29
21686,Sindee,QE,85.64
21689,Ellette,GM,70.91
21691,Olwen,MM,96.13
21697,Nelle,CF,79.2
21699,Binny,AR,85.3
21703,Devina,CW,97.41
21705,Tina,HU,73.26
21706,Marylou,RB,77.18
21710,Gretal,OO,79.17
21714,Clary,ZD,73.93
21717,Lulita,AN,88.53
21718,Ira,JJ,89.91
21719,Larine,AR,72.3
21722,Maud,BA,83.56
21723,Sandie,FK,91.17
21726,Roseline,ES,89.22
21728,Lisette,QP,96.35
21731,Kimmy,GX,88.6
21745,Janis,WQ,96.76
21746,Almeta,LO,71.82
21754,Linet,LL,80.12
21762,Sophia,GI,96.54
21764,Isa,QD,77.52
21774,Roseline,EX,77.6
21775,Georgetta,JL,96.59
21777,Loree,XG,89.63
21783,Selma,TC,70.01
21786,Layla,XH,97.7
21788,Minda,HW,83.81
21794,Asia,CS,77.42
21801,Roxane,ZP,91.62
21806,Dorene,FW,70.11
21810,Sindee,BC,89.46
21813,Angela,XW,78.62
21816,Cam,MY,100.21
21818,Dale,RD,78.92
21823,Andeee,MP,77.18
21826,Alie,CC,74.08
21827,Hildegaard,DH,80.51
21828,Marcy,VX,100.44
21835,Beth,XU,90.01
21838,Taffy,QT,74.9
21839,Starla,PU,71.22
21845,Emilia,WK,87.34
21846,Iseabal,NY,91.36
21849,Bill,DJ,71.14
21856,Kristina,KD,93.46
21858,Jorry,NB,78.24
21859,Vonny,CN,83.4
21863,Ellette,QG,90.57
21865,Deloria,MT,92.15
21866,Cissiee,CR,75.12
21874,Tatiania,GC,77.03
21885,Lexine,YT,76.41
21887,Lenna,KS,81.68
21888,Marsiella,GE,90.75
21891,Rosanne,YF,77.0
21898,Tina,MW,94.36
21900,Carol-Jean,BL,83.75
21906,Renae,BH,75.68
21908,Basia,PE,72.92
21910,Tori,TC,93.66
21914,Deloria,VM,72.22
21915,Margalo,IT,74.81
21919,Wileen,OH,91.34
21920,Claresta,JH,97.12
21923,Merci,AW,91.99
21924,Roz,RE,88.47
21932,Sashenka,EX,73.5
21935,Betta,ND,91.91
21944,Ileana,XH,76.54
21945,Carol-Jean,YJ,85.71
21952,Pierette,JD,94.15
21956,Priscilla,MC,85.0
21957,Mariele,MX,89.93
21958,Lynnea,ZQ,90.93
21959,Alejandra,SY,76.11
21963,Giustina,AB,87.83
21964,Rivalee,PX,75.3
21965,Jorry,FM,80.63
21966,Feliza,YY,70.53
21971,Karena,IK,73.44
21972,Glynnis,ZI,92.07
21977,Ruthe,ZG,88.04
21980,Cissiee,GV,95.52
21982,Karina,WG,81.28
21989,Kaia,YT,85.2
21990,Suzette,AA,78.32
21991,Kalina,YG,70.72
21995,Rhea,ET,95.29
21996,Annaliese,NQ,96.1
22003,Meg,IR,98.29
22007,Sophia,LK,96.43
22011,Adelle,LF,100.85
22013,Letizia,YC,70.75
22015,Addia,TZ,84.71
22018,Priscilla,DR,72.23
22020,Kara-Lynn,ZH,70.62
22021,Jemie,GI,99.01
22022,Emmey,BE,88.6
22023,Ermengarde,PN,71.7
22029,Goldie,HI,96.68
22030,Libbie,UQ,97.05
22032,Elvira,XJ,87.76
22035,Adelle,BQ,91.29
22037,Melina,NR,89.28
22040,Dacia,ST,77.68
22048,Tobe,VP,80.61
22049,Annabela,FH,94.44
22058,Lita,KG,81.7
22060,Annabela,HH,89.44
22065,Stacey,MU,72.32
22068,Lolita,VP,75.79
22069,Kayla,NG,87.14
22070,Celestyna,ZV,87.49
22072,Sherrie,VW,74.01
22073,Tracey,KQ,72.45
22080,Kaia,DH,72.32
22086,Bernie,NF,79.33
22087,Verla,LS,100.87
22088,Annaliese,KH,85.34
22090,Kimmy,VN,72.2
22092,Sashenka,AH,98.85
22094,Rani,JJ,100.03
22097,Valera,RC,71.45
22098,Robbi,SF,76.25
22105,Dawn,WL,87.44
22107,Sonni,TU,93.0
22112,Jaime,FP,97.16
22113,Ninnetta,PZ,99.53
22114,Chastity,VW,70.17
22115,Lelah,MV,95.0
22131,Georgina,ZJ,72.96
22133,Patricia,PV,81.88
22134,Coral,TX,86.41
22141,Tierney,NY,79.14
22142,Phedra,DN,83.33
22153,Modestia,KT,97.16
22157,Daryl,SS,93.94
22159,Courtnay,PZ,84.05
22161,Meriel,QV,75.12
22162,Moyna,WI,89.01
22172,Taffy,WJ,91.6
22177,Edee,EQ,80.48
22178,Oona,IH,73.48
22179,Deedee,PB,97.65
22180,Caressa,TQ,74.15
22181,Starla,FH,94.39
22189,Bibby,TH,98.31
22191,Tomasina,SI,89.7
22198,Harmonia,QO,81.58
22199,Cissiee,LJ,89.79
22200,Sophia,PZ,72.85
22204,Shannah,UA,73.07
22205,Paule,WH,75.42
22206,Amelia,ED,74.06
22207,Collen,WW,94.71
22209,Patricia,UU,77.55
22217,Mureil,WP,76.62
22222,Ingrid,PG,86.01
22224,Rhea,TW,70.3
22230,Damaris,OL,80.52
22233,Hope,RB,87.69
22234,Celestyna,PZ,95.89
22240,Layla,OD,86.02
22247,Danny,IB,85.16
22254,Sonni,JE,96.8
22260,Catrina,CD,73.48
22266,Norine,LV,78.45
22268,Shell,QE,73.83
22270,Jean,JG,96.75
22271,Miquela,KO,92.54
22272,Eve,IU,89.59
22277,Jacquetta,AM,82.66
22278,Nonnah,NR,97.83
22280,Caryl,JT,92.73
22282,Phylis,KN,86.45
22283,Violet,TM,83.0
22288,Carly,RF,88.51
22290,Ellette,WS,79.43
22294,Esmeralda,ZR,98.24
22296,Gretal,MR,75.12
22298,Elbertina,CC,90.83
22299,Misha,KM,80.03
22301,Abbie,GT,94.18
22303,Nerta,MN,90.11
22308,Agnese,GX,76.62
22309,Arlina,IE,92.26
22310,Wanda,NH,77.51
22311,Melisent,OJ,81.57
22313,Feliza,ZD,84.7
22314,Tabbatha,ZG,73.78
22319,Orelia,JC,81.84
22321,Aryn,QM,82.26
22322,Constance,PE,86.08
22324,Charmaine,IL,73.03
22328,Cyb,IQ,81.36
22329,Ada,IR,76.27
22330,Carolina,ZA,74.16
22339,Annecorinne,NC,71.36
22342,Delilah,TV,70.67
22343,Fina,GS,84.32
22345,Jaime,ZZ,73.44
22346,Lisette,WW,70.3
22347,Jillayne,AW,78.81
22355,Inga,KP,100.08
22360,Ginnie,VO,79.4
22361,Damaris,YJ,87.59
22362,Olivette,OC,78.38
22363,Constance,CV,74.65
22369,Ardeen,GI,70.36
22370,Coral,YI,73.59
22374,Jinny,IF,72.25
22378,Laurene,CF,70.46
22379,Magdalena,GJ,99.7
22380,Bobinette,UC,83.41
22381,Ardenia,CH,88.86
22383,Marleah,BC,82.54
22385,Tatiania,QM,80.32
22387,Karlee,VH,78.51
22388,Selma,KX,100.81
22390,Christian,CG,70.33
22392,Marleah,IU,80.14
22397,Alyssa,JF,81.32
22399,Minne,YQ,91.58
22402,Cacilie,AC,88.3
22403,Roslyn,DY,93.68
22405,Maud,NA,87.42
22409,Dione,ZK,73.32
22427,Lulita,JR,89.45
22430,Tybie,CF,84.77
22433,Carmela,XD,94.92
22436,Rani,ZD,80.83
22437,Jere,JY,81.31
22439,Corina,EO,72.05
22440,Neila,PR,71.29
22442,Deirdre,NG,74.54
22446,Cristine,PK,83.62
22447,Zondra,SA,92.27
22457,Karina,HC,73.63
22458,Flory,JD,96.42
22462,Jessy,ZK,75.83
22463,Nita,YG,82.99
22464,Alyda,OV,81.62
22477,Maye,DC,95.27
22478,Atlanta,UD,91.86
22479,Pollyanna,AK,92.58
22480,Betta,YO,74.8
22481,Ada,FJ,93.29
22485,Jenda,YX,93.23
22488,Ebonee,FK,85.64
22489,Talya,JY,78.14
22491,Kelly,PK,82.3
22492,Luci,PW,97.01
22494,Kirstin,CM,79.31
22499,Fayre,TH,74.36
22501,Roxane,EH,98.79
22503,Carol-Jean,IP,83.01
22507,Annora,RO,90.7
22512,Fanchon,YF,82.44
22521,Consuela,FN,96.03
22523,Meghann,WX,88.91
22525,Edee,PT,76.96
22530,Lynde,GL,72.17
22534,Vonny,TL,70.28
22536,Clo,DX,84.67
22543,Tersina,OY,99.94
22545,Lily,MC,95.8
22551,Sophia,AH,78.76
22552,Dode,WG,94.59
22555,Nannie,WW,87.26
22557,Marinna,TJ,86.42
22567,Melisent,HP,85.05
22569,Kaia,KY,94.73
22576,Karena,QZ,100.94
22581,Yetty,JC,73.7
22585,Daphne,KA,96.76
22593,Charissa,VJ,90.68
22599,Raquela,NH,73.95
22604,Petronia,MS,86.93
22605,Brooks,BV,94.93
22610,Nannie,TW,87.99
22619,Merci,PQ,86.24
22620,Lesly,PC,70.3
22627,Ardenia,AU,75.65
22630,Belinda,MW,80.99
22635,Florie,HI,81.2
22637,Shel,NO,100.71
22639,Trudie,OD,76.61
22640,Diena,CJ,73.88
22643,Feliza,HD,78.76
22648,Donnie,OX,79.62
22649,Abbie,CD,70.95
22652,Madeleine,CQ,76.63
22654,Kate,IE,75.54
22656,Adele,QR,77.69
22658,Nollie,PF,91.99
22664,Tami,UT,92.22
22667,Melodie,SH,97.75
22668,Catharine,WB,90.46
22669,Meg,XG,77.24
22670,Jaclyn,RQ,75.27
22684,Imojean,LU,78.06
22692,Nollie,YE,73.74
22696,Dione,SE,87.28
22697,Maurene,YX,87.45
22698,Janey,ZS,94.08
22700,Annice,FC,96.66
22703,Jan,SC,89.54
22712,Daune,WI,77.73
22714,Bernardine,UD,91.7
22725,Carol-Jean,XS,74.51
22727,Cyndie,ZG,80.41
22731,Wileen,OX,75.24
22743,Riannon,OO,87.13
22746,Dolli,EK,87.01
22747,Alameda,PO,80.7
22751,Kathy,KI,99.75
22756,Susan,SQ,80.68
22757,Blake,JA,85.64
22760,Quintina,CU,86.09
22762,Marcelline,DA,79.04
22763,Hayley,BT,80.0
22764,Dulce,JO,86.55
22766,Clo,ED,90.87
22767,Kylynn,SC,80.79
22787,Mildrid,ZM,97.73
22796,Marita,TR,99.2
22797,Amara,MM,94.37
22798,Ida,VC,76.33
22803,Modestia,XK,75.84
22805,Paola,KS,98.09
22810,Tybie,DG,80.33
22812,Tomasina,GV,94.99
22813,Olivette,MP,96.72
22817,Raquela,LU,82.13
22818,Tatiania,SW,84.73
22820,Ingrid,LV,83.8
22821,Mignon,GG,87.65
22825,Edyth,SD,82.93
22826,Stacey,ZE,83.64
22831,Shaine,XH,90.39
22836,Shannah,KY,88.06
22838,Fernande,GA,81.39
22842,Letizia,EP,96.13
22848,Paulita,YX,70.46
22849,Hayley,II,71.66
22852,Corina,LG,71.22
22854,Edee,HH,95.02
22859,Lita,GM,81.76
22866,Dacia,TS,81.55
22868,Tani,BP,96.22
22873,Sibella,PR,96.9
22876,Roseline,US,97.22
22882,Robbi,PQ,89.17
22890,Sibella,CF,92.11
22893,Tersina,FN,90.15
22895,Marcelline,OU,100.53
22899,Kellen,DR,72.39
22900,Verla,XS,70.26
22904,Briney,QN,94.31
22905,Danny,NA,73.84
22910,Lulita,AG,99.18
22916,Cyndie,AO,95.22
22920,Nanete,WK,95.76
22930,Desirae,HG,84.45
22931,Ernesta,XF,94.66
22935,Meg,PQ,86.38
22938,Penelopa,KM,73.86
22943,Hope,AB,86.89
22950,Letizia,RW,85.91
22952,Melina,FW,87.77
22954,Latisha,NZ,94.29
22955,Oralee,SS,90.04
22956,Clarice,WP,91.36
22957,Myrtice,YW,74.8
22960,Tatiania,NY,73.86
22968,Fawne,OF,97.25
22970,Norine,LI,90.64
22973,Yetty,RL,87.87
22974,Carolina,EH,94.59
22976,Marcy,AL,83.15
22977,Edyth,RM,80.49
22978,Patricia,RJ,90.56
22979,Donnie,GS,86.41
22981,Magdalena,MG,77.37
22984,Hildegaard,UM,94.75
22985,Cindelyn,DT,89.63
22986,Kary,JI,90.46
22987,Gilligan,ZO,77.56
22990,Bettine,IK,79.19
22993,Aimil,XD,84.56
23003,Deloria,BL,92.31
23006,Aryn,ME,77.73
23008,Elfreda,GP,96.66
23013,Damaris,WJ,78.05
23014,Fernande,SR,82.74
23017,Arlina,RH,95.29
23019,Chrystel,HQ,90.66
23020,Claresta,DB,83.39
23021,Jan,RA,70.13
23025,Dacia,CV,75.59
23026,Genovera,UC,83.21
23031,Audrie,VG,84.88
23033,Violet,UG,74.13
23037,Jenda,PH,96.57
23038,Melanie,VY,73.31
23052,Karly,SJ,90.71
23053,Daphne,UO,95.78
23058,Cristine,BV,84.36
23061,Ada,EX,89.55
23067,Desirae,SB,74.91
23074,Dorice,SU,83.94
23075,Donnie,YR,81.59
23076,Laure,JS,89.37
23080,Ruthe,ZY,70.64
23082,Melodie,QF,78.13
23083,Chickie,QB,98.22
23092,Ivett,ZR,72.34
23093,Karlee,HH,94.76
23095,Babita,IL,87.84
23098,Codie,NN,90.63
23099,Gisela,LM,82.04
23101,Anica,BL,86.24
23104,Jeanna,QO,74.96
23112,Bertine,YN,86.37
23116,Shauna,ZY,81.08
23121,Liana,AL,81.59
23125,Joy,BV,80.88
23131,Frieda,KI,87.99
23142,Petronia,EU,77.68
23143,Reeba,AC,75.9
23146,Harmonia,SH,88.98
23148,Merry,RY,96.78
23149,Tybie,UW,73.64
23150,Rochette,XC,88.43
23151,Nyssa,IE,85.29
23152,Leia,JV,78.22
23159,Dominga,KK,97.96
23161,Eugine,NH,76.75
23164,Daune,KJ,91.7
23165,Gusella,OQ,87.56
23167,Desirae,NV,92.55
23172,Anica,UB,94.25
23175,Darlleen,HH,79.59
23182,Chickie,YA,79.23
23185,Alyda,EZ,85.77
23189,Libbie,WF,71.36
23193,Marcelline,RK,93.13
23195,Selia,TK,83.89
23196,Viki,LL,87.74
23203,Rhea,SJ,97.9
23213,Ofilia,OK,73.04
23214,Konstance,NP,86.88
23218,Sissy,BA,71.47
23219,Barbara,GS,93.37
23225,Lenna,EL,93.11
23230,Lynea,WS,88.93
23231,Silvana,CZ,74.36
23232,Cassandra,IS,84.07
23235,Dione,ZV,80.22
23236,Lacie,JF,77.17
23237,Sharlene,NW,82.0
23239,Marika,AD,88.42
23240,Berta,BQ,100.28
23247,Wanda,SX,82.56
23251,Georgina,GT,78.93
23252,Britte,JS,71.24
23253,Annabela,RU,95.62
23255,Darci,RB,100.74
23261,Heida,MX,82.94
23262,Annaliese,JG,71.05
23264,Myriam,AK,75.46
23266,Morganica,XR,90.12
23268,Sibella,SN,80.99
23271,Leia,SW,76.0
23274,Pierette,SO,81.05
23276,Jenda,LS,98.83
23279,Kate,OU,72.08
23281,Karina,RL,73.05
23282,Justinn,WC,73.23
23284,Ariela,QM,70.28
23287,Dulcinea,OA,91.06
23294,Gloria,MB,92.76
23295,Oona,AW,83.17
23300,Caritta,BH,70.41
23303,Lory,VX,88.43
23306,Melodie,OW,94.89
23310,Yetty,YK,94.79
23313,Teddie,UN,91.0
23314,Vinita,UW,72.8
23317,Melanie,KU,89.21
23320,Tierney,ZW,80.75
23330,Diena,BY,81.52
23339,Micheline,WV,100.01
23340,Elise,OQ,96.91
23341,Imojean,CI,93.41
23343,Carolina,LX,83.04
23344,Nyssa,VW,94.95
23345,Maridel,IO,96.37
23348,Audrie,ZS,98.72
23350,Courtnay,CR,83.33
23351,Sue,EF,89.06
23352,Gwenneth,XT,71.51
23358,Cathie,LK,81.28
23363,Rani,OT,93.35
23365,Philis,WU,70.63
23373,Glynnis,JF,73.68
23375,Stephanie,ME,83.75
23376,Althea,ZB,77.73
23378,Teriann,PM,98.46
23381,Hayley,EB,84.31
23383,Annora,UU,73.83
23384,Xylina,ZI,83.52
23387,Laurene,ON,80.29
23390,Tobe,UD,72.27
23391,Andree,OI,81.07
23397,Paule,ZH,94.71
23403,Stacey,AS,94.66
23410,Keelia,PW,88.86
23411,Jennica,YG,77.27
23414,Kial,BM,83.86
23416,Ulrike,LX,77.91
23422,Marti,OC,78.48
23424,Ileana,XY,96.81
23427,Maurene,OJ,92.56
23428,Ekaterina,PP,92.0
23431,Kimberley,BI,71.28
23432,Carly,EP,99.27
23433,Briney,JB,81.4
23435,Roslyn,WV,76.06
23437,Sindee,UZ,70.28
23444,Millie,NS,100.46
23445,Corene,WF,74.74
23448,Rebeca,NN,98.13
23451,Rhea,BR,97.79
23455,Gianina,UN,84.66
23457,Florie,FK,99.19
23468,Willetta,YH,75.55
23473,Tomasina,HJ,75.81
23474,Meghann,YX,71.79
23476,Marleah,QU,85.79
23477,Charissa,LD,89.12
23481,Evita,IE,83.21
23484,Zsa Zsa,KS,91.78
23486,Gratia,HP,75.01
23489,Hyacinthe,GP,86.24
23492,Coral,UT,80.95
23497,Edith,GF,82.32
23498,Morganica,IU,77.41
23506,Gloria,JJ,87.79
23507,Robbi,FR,83.43
23514,Christian,RL,97.14
23515,Dyann,RR,87.83
23518,Danika,VE,74.42
23519,Marti,IN,71.61
23523,Genevra,WJ,86.41
23525,Ernesta,XM,100.31
23526,Tracey,EK,71.0
23534,Daune,AS,92.18
23541,Ofilia,YK,82.18
23543,Shannah,FE,94.95
23545,Morganica,NC,72.54
23547,Liana,LL,94.09
23548,Ermengarde,PQ,95.23
23549,Allyce,ET,71.61
23558,Starla,UP,92.79
23565,Talya,GQ,91.61
23566,Winifred,NQ,75.35
23574,Amii,KQ,96.92
23580,Doro,IJ,70.16
23581,Sharlene,KJ,91.6
23582,Sharlene,VW,84.51
23587,Myrtice,ME,73.13
23589,Jenda,BK,96.33
23593,Jean,ZU,90.25
23597,Tani,TP,96.17
23599,Celisse,XT,79.17
23601,Susette,LB,92.67
23603,Roslyn,EZ,100.4
23606,Kristan,TL,89.32
23608,Elise,TO,79.83
23611,Carmencita,BW,71.06
23613,Roslyn,AG,99.09
23616,Ericka,CD,94.39
23624,Johna,YD,72.02
23626,Kial,TI,84.78
23627,Cecile,DR,77.46
23633,Asia,HP,82.81
23640,Cordi,KO,99.25
23646,Meriel,IS,83.9
23647,Britte,EU,73.99
23648,Alejandra,ZF,81.07
23651,Mariele,PO,88.68
23652,Asia,ZP,72.76
23654,Tori,IR,98.56
23656,Adore,II,85.6
23658,Violet,VN,92.05
23662,Hope,FK,80.58
23673,Arlina,AD,82.82
23676,Iseabal,TV,91.35
23677,Lauryn,ZA,96.6
23680,Celisse,TF,99.74
23683,Meg,MO,73.38
23687,Amalie,ZL,88.79
23689,Riannon,WM,84.41
23690,Keelia,LY,79.3
23693,Jessy,OA,74.62
23699,Kathi,JR,82.31
23700,Berta,ZY,72.28
23705,Florie,IK,88.72
23706,Arlena,EQ,81.5
23708,Luci,HK,80.38
23712,Robinia,NA,73.67
23714,Stacey,AE,86.88
23716,Siana,IY,92.41
23719,Latisha,FY,73.97
23720,Augustine,DU,72.35
23725,Phylis,RV,94.73
23728,Marylou,FU,97.72
23737,Genevra,ED,91.83
23739,Lory,SP,98.79
23741,Cherrita,WK,90.48
23743,Roberta,BE,72.31
23746,Vivia,EG,82.12
23748,Augustine,PY,82.04
23751,Harmonia,UE,91.79
23752,Catrina,JU,92.17
23754,Aaren,HP,80.55
23761,Malina,UD,88.81
23763,Ada,JX,100.35
23767,Caryl,JX,80.75
23769,Claudina,HE,83.8
23770,Peri,FU,83.26
23775,Veda,JT,97.48
23776,Albertina,JH,72.61
23780,Mallory,YT,72.63
23783,Arlena,BO,86.61
23785,Dennie,HV,100.98
23789,Shaylyn,ZL,83.36
23796,Kara-Lynn,MC,92.59
23798,Rhea,YE,90.74
23799,Anestassia,EZ,94.37
23800,Bobbi,SP,86.19
23810,Zaria,RT,72.31
23812,Brynna,HG,71.88
23824,Marti,SF,77.05
23827,Orelia,XL,82.09
23831,Marinna,HF,96.5
23837,Layla,HD,99.85
23838,Corene,HO,93.18
23839,Diena,EX,92.97
23843,Dennie,VS,91.31
23847,Vanessa,NC,78.17
23850,Loree,DR,77.01
23851,Elvira,KB,70.19
23856,Ebonee,NK,83.19
23858,Ayn,VU,74.9
23867,Brynna,JR,77.27
23868,Stacey,RQ,95.09
23869,Atlanta,UU,74.97
23876,Sandie,UD,93.83
23892,Halette,LR,78.79
23894,Frank,VX,80.22
23898,Robbi,NB,88.41
23899,Ardeen,TN,79.64
23907,Ariela,UB,89.4
23908,Ericka,MV,98.22
23909,Myriam,HV,100.79
23912,Jsandye,PW,81.67
23918,Wileen,WL,88.18
23919,Elsie,BI,93.97
23927,Johna,YG,94.46
23936,Courtnay,OQ,95.73
23937,Melanie,NU,92.25
23940,Alexine,HO,88.12
23957,Binny,NK,77.37
23960,Aurelie,EC,78.81
23961,Tersina,LS,92.66
23963,Joy,CJ,83.02
23966,Merry,CE,91.86
23968,Hope,XO,88.06
23969,Deloria,DL,91.81
23972,Lizzie,UW,76.64
23975,Jackie,TR,92.62
23979,Doralynne,TB,96.16
23980,Glynnis,SU,86.22
23982,Cathie,DC,85.59
23991,Ira,PC,91.07
23993,Nyssa,UB,85.03
24003,Chandra,EZ,94.84
24004,Marcy,NX,70.13
24005,Evita,ZR,81.68
24012,Aurore,HT,76.14
24015,Britni,ZV,90.14
24019,Sonni,ZJ,85.89
24023,Corly,RP,75.45
24031,Lonnie,TX,89.26
24037,Morganica,VB,80.03
24038,Lila,DK,87.59
24048,Sonni,KO,77.84
24050,Catharine,PT,77.78
24053,Pamella,LD,92.21
24058,Sheree,DS,91.07
24060,Doralynne,TV,99.76
24061,Sara-Ann,JD,80.9
24062,Babita,FR,82.01
24064,Max,CO,81.03
24067,Barbi,GX,84.81
24069,Halette,IO,99.66
24075,Marika,ED,88.19
24076,Gusella,TP,83.27
24078,Rozele,SZ,100.15
24081,Kaia,RP,90.32
24091,Malina,YG,76.92
24092,Kylynn,SH,86.39
24093,Melodie,CT,70.33
24095,Natka,PH,93.12
24096,Carilyn,OL,78.28
24097,Fernande,UI,78.03
24102,Renae,CS,86.92
24105,Courtnay,EW,89.1
24110,Bertine,OW,81.39
24112,Marnia,XA,77.17
24116,Merle,RM,90.3
24118,Fanny,KT,90.84
24119,Genovera,CG,81.38
24121,Flo,DM,76.89
24122,Delilah,KS,97.91
24123,Antonietta,HZ,99.6
24124,Gabriellia,GC,91.81
24127,Joy,UO,77.34
24128,Emmey,LJ,95.61
24131,Binny,UM,81.39
24141,Alexine,IJ,74.59
24142,Elise,EW,81.54
24144,Annora,ZX,78.08
24149,Marylou,BY,82.07
24152,Karina,CD,85.63
24154,Elbertina,RC,89.99
24155,Rayna,LP,72.39
24156,Alexine,EA,72.82
24160,Shannah,ST,75.4
24161,Doro,LY,94.8
24162,Sissy,TJ,89.59
24165,Emma,GI,88.25
24166,Cristabel,LC,74.29
24173,Florie,OT,81.65
24174,Shauna,SN,85.83
24176,Aili,VK,95.6
24183,Charlena,ZT,90.63
24190,Althea,EU,70.54
24191,Tilly,YF,81.09
24192,Gertrud,UH,89.19
24195,Mady,NR,92.94
24202,Cassondra,YQ,91.88
24206,Kayla,PY,94.13
24209,Renie,IT,71.63
24212,Evaleen,PS,95.1
24214,Gilligan,SX,86.72
24220,Abbie,PB,93.98
24221,Lusa,WT,74.2
24226,Kristina,TK,93.37
24227,Dorice,GV,73.21
24234,Kristan,TO,70.43
24235,Shaine,BS,95.03
24242,Norine,RR,88.16
24246,Cissiee,AP,77.93
24248,Joane,VE,75.21
24252,Lucille,LS,91.99
24254,Korrie,XQ,85.54
24256,Renae,SG,89.64
24257,Cherilyn,NL,71.86
24266,Genevra,AA,74.85
24267,Ayn,JL,89.88
24272,Drucie,FD,79.61
24276,Raquela,FM,99.44
24277,Rori,SM,74.72
24282,Aryn,XH,78.48
24283,Brandise,ZO,71.9
24284,Dacia,UO,82.25
24286,Vonny,ZO,90.55
24287,Margette,LF,85.7
24288,Courtnay,ZD,92.63
24297,Sabina,ZH,91.43
24303,Margalo,SV,71.39
24304,Christian,HZ,82.03
24310,Jessamyn,ZV,77.27
24317,Danika,AN,81.76
24323,Silvana,SS,76.91
24325,Kaia,PN,76.04
24327,Diena,KX,94.33
24328,Kellen,CS,90.95
24330,Ninnetta,QC,91.69
24335,Meg,EE,95.91
24343,Audrie,CY,72.67
24350,Brena,IW,87.96
24354,Blondelle,KQ,70.67
24363,Cathie,EJ,94.5
24368,Shauna,YV,93.85
24370,Stephanie,UW,94.96
24371,Halette,LA,90.73
24372,Sherrie,AM,85.18
24376,Tracey,GZ,86.33
24379,Mireielle,KQ,85.53
24389,Merci,AK,74.28
24391,Kore,RA,79.52
24393,Zaria,QQ,70.5
24397,Alyda,SQ,70.22
24400,Pierette,KY,94.81
24405,Caressa,CF,100.24
24408,Valera,JH,84.43
24409,Konstance,YN,86.98
24411,Mariele,IE,91.18
24412,Bobbi,KI,72.4
24415,Joceline,BM,84.14
24423,Lexine,AY,80.2
24425,Corina,LU,77.67
24427,Coral,NX,71.63
24429,Ruthe,GM,74.92
24431,Carmencita,UC,79.14
24433,Mahalia,NE,75.59
24438,Frances,TF,93.13
24440,Gerrie,CJ,89.11
24441,Daryl,XK,88.47
24448,Doralynne,WH,97.14
24449,Tani,JG,87.05
24450,Coral,GS,92.54
24454,Lanae,NN,81.17
24463,Karolina,QM,78.2
24464,Leeanne,LF,72.84
24474,Brana,CQ,84.15
24477,Kathy,FK,84.21
24478,Ira,EC,76.04
24482,Minda,SQ,97.69
24485,Chickie,MI,99.09
24486,Loree,RX,99.17
24493,Addia,ZN,95.86
24494,Ana,BJ,85.5
24506,Juliane,IU,81.6
